InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,TotalPrice
699149,SKU_1932,USB Cable,14,2022-08-19 08:00:00,55.45,60762.0,Germany,Accessories,776.3000000000001
478668,SKU_1810,Headphones,15,2022-08-19 09:00:00,58.87,70577.0,Germany,Apparel,883.05
478970,SKU_1046,Desk Lamp,41,2022-08-19 10:00:00,45.64,26920.0,United Kingdom,Apparel,1871.24
923207,SKU_1389,Wireless Mouse,2,2022-08-19 11:00:00,62.92,46035.0,Australia,Accessories,125.84
448053,SKU_1251,White Mug,46,2022-08-19 12:00:00,31.42,58087.0,France,Stationery,1445.3200000000002
922685,SKU_1165,Wireless Mouse,43,2022-08-19 13:00:00,88.95,33784.0,Portugal,Apparel,3824.85
317789,SKU_1367,USB Cable,32,2022-08-19 14:00:00,88.07,79542.0,Australia,Stationery,2818.24
356072,SKU_1378,White Mug,27,2022-08-19 15:00:00,17.49,74622.0,United Kingdom,Accessories,472.22999999999996
676172,SKU_1316,T-shirt,7,2022-08-19 16:00:00,29.03,11701.0,France,Apparel,203.21
176497,SKU_1131,Blue Pen,14,2022-08-19 17:00:00,68.78,20007.0,Spain,Accessories,962.9200000000001
904137,SKU_1388,Blue Pen,29,2022-08-19 18:00:00,28.78,93927.0,Netherlands,Accessories,834.62
275748,SKU_1581,White Mug,40,2022-08-19 19:00:00,8.78,10063.0,France,Stationery,351.2
332730,SKU_1571,Headphones,20,2022-08-19 20:00:00,41.83,58478.0,Netherlands,Apparel,836.5999999999999
453784,SKU_1716,USB Cable,39,2022-08-19 21:00:00,5.38,19205.0,Portugal,Electronics,209.82
310117,SKU_1749,Blue Pen,5,2022-08-19 22:00:00,88.54,11308.0,France,Furniture,442.70000000000005
107101,SKU_1855,Headphones,18,2022-08-19 23:00:00,79.61,10983.0,United States,Stationery,1432.98
424639,SKU_1347,Blue Pen,8,2022-08-20 00:00:00,59.96,46794.0,Norway,Apparel,479.68
497959,SKU_1844,Headphones,7,2022-08-20 01:00:00,37.87,81282.0,Netherlands,Furniture,265.09
633239,SKU_1617,T-shirt,24,2022-08-20 02:00:00,13.33,97406.0,France,Stationery,319.92
762374,SKU_1496,Office Chair,22,2022-08-20 03:00:00,12.97,30503.0,Portugal,Apparel,285.34000000000003
660468,SKU_1695,White Mug,20,2022-08-20 04:00:00,57.28,44104.0,Germany,Electronics,1145.6
290606,SKU_1510,Headphones,6,2022-08-20 07:00:00,92.65,67176.0,Spain,Accessories,555.9000000000001
687497,SKU_1518,Headphones,8,2022-08-20 08:00:00,91.56,95584.0,United Kingdom,Apparel,732.48
873529,SKU_1451,Wireless Mouse,15,2022-08-20 09:00:00,89.44,17280.0,Norway,Electronics,1341.6
797268,SKU_1542,Desk Lamp,22,2022-08-20 10:00:00,23.35,38964.0,Sweden,Stationery,513.7
622283,SKU_1215,Desk Lamp,35,2022-08-20 11:00:00,91.57,80358.0,Spain,Electronics,3204.95
470719,SKU_1469,T-shirt,42,2022-08-20 12:00:00,48.37,16806.0,Spain,Stationery,2031.54
937350,SKU_1852,Office Chair,13,2022-08-20 13:00:00,43.51,25046.0,France,Electronics,565.63
238235,SKU_1303,Backpack,28,2022-08-20 14:00:00,63.04,65295.0,Netherlands,Stationery,1765.12
233542,SKU_1297,Office Chair,20,2022-08-20 15:00:00,93.24,18298.0,Sweden,Apparel,1864.8
509759,SKU_1345,Headphones,29,2022-08-20 16:00:00,47.47,58126.0,France,Electronics,1376.6299999999999
250348,SKU_1285,USB Cable,5,2022-08-20 17:00:00,99.79,84116.0,United Kingdom,Accessories,498.95000000000005
220014,SKU_1884,USB Cable,3,2022-08-20 18:00:00,8.76,60215.0,Belgium,Electronics,26.28
792241,SKU_1125,Desk Lamp,27,2022-08-20 19:00:00,61.23,17521.0,Sweden,Accessories,1653.2099999999998
441094,SKU_1050,USB Cable,5,2022-08-20 20:00:00,95.49,76121.0,Belgium,Apparel,477.45
107749,SKU_1418,Wall Clock,20,2022-08-20 21:00:00,80.68,26068.0,Portugal,Accessories,1613.6000000000001
910614,SKU_1701,Blue Pen,23,2022-08-20 22:00:00,26.13,76019.0,Netherlands,Accessories,600.99
439594,SKU_1050,T-shirt,32,2022-08-20 23:00:00,44.03,54283.0,France,Accessories,1408.96
704831,SKU_1470,Wireless Mouse,12,2022-08-21 00:00:00,8.57,88914.0,Belgium,Apparel,102.84
720775,SKU_1375,Backpack,49,2022-08-21 01:00:00,97.66,37503.0,Italy,Accessories,4785.34
472371,SKU_1364,USB Cable,49,2022-08-21 02:00:00,65.42,68571.0,France,Furniture,3205.58
329216,SKU_1231,Desk Lamp,32,2022-08-21 03:00:00,48.11,92075.0,Sweden,Electronics,1539.52
618567,SKU_1689,Office Chair,16,2022-08-21 04:00:00,4.58,30968.0,United States,Stationery,73.28
514599,SKU_1669,T-shirt,27,2022-08-21 05:00:00,66.52,86921.0,Australia,Furniture,1796.04
965010,SKU_1658,Wireless Mouse,1,2022-08-21 06:00:00,16.81,14557.0,United States,Electronics,16.81
740546,SKU_1479,T-shirt,12,2022-08-21 07:00:00,9.15,63804.0,Norway,Apparel,109.80000000000001
113181,SKU_1437,Wall Clock,8,2022-08-21 09:00:00,92.7,94393.0,Portugal,Furniture,741.6
144898,SKU_1250,Notebook,44,2022-08-21 10:00:00,68.36,86941.0,Belgium,Accessories,3007.84
889837,SKU_1850,USB Cable,39,2022-08-21 11:00:00,32.14,64652.0,Portugal,Apparel,1253.46
589620,SKU_1341,Backpack,29,2022-08-21 12:00:00,7.57,73131.0,Netherlands,Stationery,219.53
373006,SKU_1131,T-shirt,39,2022-08-21 13:00:00,85.16,77580.0,Sweden,Apparel,3321.24
285751,SKU_1748,Headphones,16,2022-08-21 14:00:00,72.28,18421.0,France,Accessories,1156.48
390832,SKU_1523,Wall Clock,5,2022-08-21 15:00:00,63.54,30620.0,Norway,Electronics,317.7
672305,SKU_1654,Backpack,43,2022-08-21 16:00:00,75.35,58711.0,Netherlands,Stationery,3240.0499999999997
589697,SKU_1505,Office Chair,45,2022-08-21 17:00:00,95.45,21600.0,United States,Electronics,4295.25
375083,SKU_1398,Blue Pen,33,2022-08-21 18:00:00,13.84,76958.0,Spain,Stationery,456.71999999999997
867631,SKU_1905,Notebook,20,2022-08-21 19:00:00,37.82,16393.0,Belgium,Accessories,756.4
466296,SKU_1117,Office Chair,38,2022-08-21 20:00:00,5.66,42186.0,Italy,Stationery,215.08
401729,SKU_1060,Headphones,36,2022-08-21 21:00:00,26.36,54349.0,Sweden,Accessories,948.96
478459,SKU_1914,Headphones,32,2022-08-21 22:00:00,29.17,67537.0,Spain,Furniture,933.44
204447,SKU_1180,T-shirt,48,2022-08-21 23:00:00,84.9,15801.0,Norway,Stationery,4075.2000000000003
868173,SKU_1967,White Mug,2,2022-08-22 00:00:00,61.3,21688.0,France,Apparel,122.6
778302,SKU_1990,Wall Clock,39,2022-08-22 02:00:00,44.53,68707.0,Netherlands,Accessories,1736.67
341147,SKU_1264,Office Chair,12,2022-08-22 03:00:00,48.29,20409.0,Spain,Apparel,579.48
498488,SKU_1028,USB Cable,34,2022-08-22 04:00:00,28.94,18129.0,Portugal,Stationery,983.96
537350,SKU_1262,T-shirt,41,2022-08-22 05:00:00,93.21,93018.0,United States,Accessories,3821.6099999999997
255337,SKU_1711,White Mug,34,2022-08-22 06:00:00,59.29,10695.0,Italy,Furniture,2015.86
354743,SKU_1616,Office Chair,12,2022-08-22 07:00:00,35.05,32582.0,Portugal,Accessories,420.59999999999997
784028,SKU_1590,Wireless Mouse,6,2022-08-22 09:00:00,74.03,77675.0,France,Electronics,444.18
604948,SKU_1655,Blue Pen,30,2022-08-22 10:00:00,88.28,98114.0,Germany,Stationery,2648.4
705848,SKU_1710,Desk Lamp,22,2022-08-22 11:00:00,77.97,39996.0,Norway,Accessories,1715.34
459579,SKU_1617,White Mug,37,2022-08-22 12:00:00,43.35,97502.0,Spain,Stationery,1603.95
164005,SKU_1088,White Mug,43,2022-08-22 15:00:00,32.43,33283.0,Spain,Apparel,1394.49
289506,SKU_1331,Office Chair,26,2022-08-22 16:00:00,5.16,93280.0,Norway,Electronics,134.16
290255,SKU_1777,Desk Lamp,40,2022-08-22 19:00:00,13.06,86283.0,United Kingdom,Furniture,522.4
711282,SKU_1762,Office Chair,31,2022-08-22 20:00:00,52.33,70751.0,United Kingdom,Accessories,1622.23
156305,SKU_1151,T-shirt,46,2022-08-22 21:00:00,14.0,12119.0,Belgium,Furniture,644.0
783333,SKU_1817,Wall Clock,2,2022-08-22 22:00:00,19.41,82752.0,Netherlands,Apparel,38.82
836431,SKU_1125,Wireless Mouse,24,2022-08-23 00:00:00,78.96,76505.0,United Kingdom,Apparel,1895.04
325963,SKU_1042,USB Cable,27,2022-08-23 01:00:00,99.8,32864.0,United Kingdom,Furniture,2694.6
894077,SKU_1420,Wall Clock,37,2022-08-23 02:00:00,11.03,56294.0,France,Apparel,408.10999999999996
928670,SKU_1684,USB Cable,36,2022-08-23 03:00:00,18.71,48760.0,Sweden,Stationery,673.5600000000001
693982,SKU_1489,Desk Lamp,17,2022-08-23 04:00:00,49.14,39545.0,United Kingdom,Stationery,835.38
797133,SKU_1565,Desk Lamp,44,2022-08-23 05:00:00,37.25,34211.0,Portugal,Stationery,1639.0
140693,SKU_1998,T-shirt,43,2022-08-23 07:00:00,61.52,73859.0,United States,Furniture,2645.36
982879,SKU_1810,Wall Clock,30,2022-08-23 08:00:00,33.1,44670.0,Sweden,Furniture,993.0
519794,SKU_1707,Desk Lamp,4,2022-08-23 09:00:00,90.13,19596.0,Belgium,Stationery,360.52
693990,SKU_1483,Office Chair,41,2022-08-23 10:00:00,32.31,80277.0,Spain,Accessories,1324.71
446989,SKU_1292,Wall Clock,18,2022-08-23 11:00:00,11.33,97268.0,Italy,Furniture,203.94
901508,SKU_1216,Notebook,40,2022-08-23 12:00:00,32.79,13572.0,Italy,Accessories,1311.6
905809,SKU_1168,Desk Lamp,27,2022-08-23 13:00:00,36.78,11814.0,Spain,Furniture,993.0600000000001
764638,SKU_1733,USB Cable,31,2022-08-23 14:00:00,48.65,97009.0,Sweden,Apparel,1508.1499999999999
558024,SKU_1639,Office Chair,38,2022-08-23 15:00:00,80.19,85647.0,Germany,Accessories,3047.22
620436,SKU_1384,White Mug,40,2022-08-23 16:00:00,97.87,90834.0,Portugal,Accessories,3914.8
489512,SKU_1860,Desk Lamp,12,2022-08-23 17:00:00,4.06,33321.0,United States,Apparel,48.72
657827,SKU_1015,T-shirt,31,2022-08-23 18:00:00,70.02,76435.0,Spain,Furniture,2170.62
750840,SKU_1036,White Mug,28,2022-08-23 19:00:00,14.18,94921.0,France,Stationery,397.03999999999996
242512,SKU_1420,White Mug,48,2022-08-23 20:00:00,94.33,83941.0,United Kingdom,Electronics,4527.84
388389,SKU_1902,Headphones,36,2022-08-23 21:00:00,96.16,78960.0,Netherlands,Stationery,3461.7599999999998
953524,SKU_1434,White Mug,49,2022-08-23 23:00:00,20.27,46098.0,Portugal,Electronics,993.23
471598,SKU_1319,T-shirt,13,2022-08-24 00:00:00,15.23,69834.0,France,Furniture,197.99
777058,SKU_1736,Headphones,18,2022-08-24 01:00:00,56.89,54826.0,Netherlands,Stationery,1024.02
257879,SKU_1533,Wireless Mouse,17,2022-08-24 03:00:00,30.9,15794.0,Netherlands,Apparel,525.3
800662,SKU_1298,Wall Clock,41,2022-08-24 04:00:00,63.97,33906.0,Belgium,Electronics,2622.77
316936,SKU_1573,Blue Pen,32,2022-08-24 05:00:00,64.35,12084.0,United Kingdom,Electronics,2059.2
763399,SKU_1693,USB Cable,37,2022-08-24 06:00:00,95.4,28222.0,United Kingdom,Accessories,3529.8
609946,SKU_1922,Office Chair,22,2022-08-24 07:00:00,23.02,41807.0,United Kingdom,Electronics,506.44
958271,SKU_1015,Notebook,35,2022-08-24 09:00:00,14.18,75949.0,Netherlands,Accessories,496.3
813409,SKU_1980,Blue Pen,16,2022-08-24 10:00:00,40.54,16532.0,Australia,Furniture,648.64
512269,SKU_1394,White Mug,3,2022-08-24 11:00:00,64.45,52350.0,Netherlands,Apparel,193.35000000000002
328252,SKU_1276,Notebook,46,2022-08-24 12:00:00,73.9,73498.0,United Kingdom,Furniture,3399.4
478945,SKU_1648,Wireless Mouse,22,2022-08-24 13:00:00,1.85,12921.0,Spain,Stationery,40.7
997277,SKU_1282,Wall Clock,31,2022-08-24 14:00:00,6.5,81904.0,Portugal,Electronics,201.5
972730,SKU_1638,White Mug,16,2022-08-24 15:00:00,68.94,28960.0,Portugal,Furniture,1103.04
690246,SKU_1206,White Mug,40,2022-08-24 18:00:00,1.11,42382.0,Germany,Electronics,44.400000000000006
126597,SKU_1662,Office Chair,14,2022-08-24 20:00:00,77.9,75605.0,Australia,Accessories,1090.6000000000001
439665,SKU_1562,Notebook,14,2022-08-24 21:00:00,78.78,18179.0,Italy,Accessories,1102.92
718531,SKU_1476,Wireless Mouse,47,2022-08-24 22:00:00,96.87,79683.0,Germany,Electronics,4552.89
878770,SKU_1742,Notebook,5,2022-08-24 23:00:00,19.09,10878.0,France,Accessories,95.45
168908,SKU_1591,Blue Pen,27,2022-08-25 00:00:00,88.52,83312.0,United States,Furniture,2390.04
322424,SKU_1135,Wall Clock,4,2022-08-25 03:00:00,69.75,66547.0,Netherlands,Accessories,279.0
568702,SKU_1345,T-shirt,23,2022-08-25 04:00:00,40.02,77742.0,Sweden,Stationery,920.46
804410,SKU_1169,USB Cable,46,2022-08-25 05:00:00,20.17,73234.0,Germany,Electronics,927.82
935681,SKU_1968,White Mug,10,2022-08-25 06:00:00,40.54,85036.0,Spain,Stationery,405.4
563378,SKU_1198,Headphones,17,2022-08-25 08:00:00,15.04,73017.0,United Kingdom,Furniture,255.67999999999998
176313,SKU_1738,Headphones,39,2022-08-25 10:00:00,76.9,23082.0,United Kingdom,Apparel,2999.1000000000004
349407,SKU_1821,Headphones,40,2022-08-25 12:00:00,6.63,66363.0,Germany,Accessories,265.2
367587,SKU_1764,USB Cable,15,2022-08-25 13:00:00,55.13,24022.0,Netherlands,Electronics,826.95
755439,SKU_1493,Notebook,24,2022-08-25 14:00:00,73.0,92127.0,United Kingdom,Furniture,1752.0
983250,SKU_1102,Headphones,35,2022-08-25 15:00:00,42.79,94268.0,Germany,Stationery,1497.6499999999999
531561,SKU_1547,Wall Clock,13,2022-08-25 16:00:00,54.91,80859.0,France,Accessories,713.8299999999999
243973,SKU_1005,Headphones,14,2022-08-25 17:00:00,78.38,39116.0,United States,Electronics,1097.32
298831,SKU_1710,Notebook,6,2022-08-25 18:00:00,80.18,91198.0,Germany,Furniture,481.08000000000004
273804,SKU_1011,Wireless Mouse,6,2022-08-25 19:00:00,82.23,63849.0,United States,Stationery,493.38
834664,SKU_1102,Office Chair,32,2022-08-25 20:00:00,90.63,50541.0,Italy,Electronics,2900.16
350278,SKU_1698,USB Cable,21,2022-08-25 21:00:00,55.53,29192.0,Sweden,Apparel,1166.13
248579,SKU_1832,Headphones,21,2022-08-25 22:00:00,99.23,19826.0,Netherlands,Furniture,2083.83
884370,SKU_1689,Desk Lamp,30,2022-08-25 23:00:00,52.8,43981.0,Germany,Accessories,1584.0
443929,SKU_1426,USB Cable,22,2022-08-26 00:00:00,58.1,81855.0,United Kingdom,Stationery,1278.2
226691,SKU_1170,White Mug,19,2022-08-26 01:00:00,34.33,46737.0,Belgium,Electronics,652.27
357426,SKU_1688,Backpack,47,2022-08-26 02:00:00,46.05,47997.0,United States,Furniture,2164.35
397535,SKU_1088,T-shirt,2,2022-08-26 03:00:00,23.31,17529.0,United States,Stationery,46.62
658459,SKU_1715,USB Cable,33,2022-08-26 04:00:00,89.05,11327.0,Germany,Furniture,2938.65
544946,SKU_1438,Blue Pen,1,2022-08-26 05:00:00,42.78,70650.0,United Kingdom,Apparel,42.78
893917,SKU_1346,Office Chair,24,2022-08-26 06:00:00,70.43,59589.0,Portugal,Stationery,1690.3200000000002
996536,SKU_1854,Notebook,45,2022-08-26 07:00:00,66.97,14154.0,Sweden,Apparel,3013.65
621819,SKU_1724,Notebook,40,2022-08-26 09:00:00,91.39,98192.0,France,Accessories,3655.6
342174,SKU_1433,Headphones,48,2022-08-26 10:00:00,69.7,80895.0,France,Accessories,3345.6000000000004
190153,SKU_1532,Blue Pen,10,2022-08-26 11:00:00,58.09,14235.0,Portugal,Stationery,580.9000000000001
137748,SKU_1599,T-shirt,12,2022-08-26 12:00:00,92.52,71053.0,Netherlands,Stationery,1110.24
347888,SKU_1995,Office Chair,16,2022-08-26 15:00:00,56.83,30113.0,Italy,Furniture,909.28
282378,SKU_1910,Backpack,2,2022-08-26 17:00:00,75.55,46713.0,Australia,Apparel,151.1
711438,SKU_1177,Backpack,6,2022-08-26 18:00:00,51.36,25158.0,Australia,Accessories,308.15999999999997
189364,SKU_1128,Backpack,22,2022-08-26 19:00:00,93.27,59778.0,Germany,Apparel,2051.94
215925,SKU_1562,Headphones,47,2022-08-26 20:00:00,41.09,16840.0,Netherlands,Apparel,1931.2300000000002
109958,SKU_1417,Wireless Mouse,3,2022-08-26 21:00:00,1.85,25302.0,Portugal,Stationery,5.550000000000001
187160,SKU_1317,Headphones,21,2022-08-26 23:00:00,9.76,33904.0,Sweden,Stationery,204.96
383343,SKU_1927,Backpack,1,2022-08-27 02:00:00,55.13,89835.0,Netherlands,Electronics,55.13
886369,SKU_1355,Desk Lamp,1,2022-08-27 03:00:00,98.91,99012.0,Portugal,Apparel,98.91
338962,SKU_1572,Wireless Mouse,45,2022-08-27 04:00:00,54.19,44179.0,Norway,Stationery,2438.5499999999997
527704,SKU_1860,Blue Pen,7,2022-08-27 05:00:00,56.75,74578.0,Italy,Furniture,397.25
916925,SKU_1437,USB Cable,37,2022-08-27 06:00:00,18.04,23877.0,Norway,Electronics,667.48
735833,SKU_1457,Blue Pen,40,2022-08-27 07:00:00,13.17,41557.0,Germany,Apparel,526.8
411146,SKU_1441,Blue Pen,41,2022-08-27 08:00:00,36.5,79052.0,Netherlands,Accessories,1496.5
123731,SKU_1980,Wireless Mouse,12,2022-08-27 09:00:00,80.61,28920.0,Belgium,Electronics,967.3199999999999
238148,SKU_1227,Desk Lamp,32,2022-08-27 10:00:00,49.68,83153.0,Norway,Stationery,1589.76
887503,SKU_1407,Wireless Mouse,27,2022-08-27 11:00:00,82.78,56719.0,Italy,Apparel,2235.06
986358,SKU_1922,Wireless Mouse,42,2022-08-27 12:00:00,28.51,60968.0,United Kingdom,Accessories,1197.42
752160,SKU_1276,T-shirt,46,2022-08-27 13:00:00,21.18,88130.0,Spain,Electronics,974.28
854561,SKU_1755,Office Chair,46,2022-08-27 15:00:00,83.92,88628.0,Italy,Apparel,3860.32
547543,SKU_1310,Headphones,2,2022-08-27 16:00:00,70.72,87186.0,Netherlands,Accessories,141.44
981380,SKU_1323,Wireless Mouse,46,2022-08-27 17:00:00,70.58,68042.0,France,Apparel,3246.68
816432,SKU_1046,USB Cable,19,2022-08-27 18:00:00,65.18,72422.0,Belgium,Furniture,1238.42
328443,SKU_1821,Notebook,25,2022-08-27 19:00:00,27.61,74689.0,Netherlands,Accessories,690.25
485760,SKU_1895,Backpack,1,2022-08-27 21:00:00,45.9,14613.0,United States,Accessories,45.9
677614,SKU_1712,Backpack,28,2022-08-27 22:00:00,26.01,52697.0,United States,Stationery,728.2800000000001
531765,SKU_1499,T-shirt,18,2022-08-27 23:00:00,10.52,96826.0,United States,Stationery,189.35999999999999
939528,SKU_1764,Desk Lamp,46,2022-08-28 00:00:00,98.64,29700.0,Norway,Furniture,4537.44
810938,SKU_1191,T-shirt,18,2022-08-28 01:00:00,40.91,35859.0,Australia,Stationery,736.3799999999999
539268,SKU_1048,Blue Pen,24,2022-08-28 02:00:00,70.51,53125.0,United States,Furniture,1692.2400000000002
929599,SKU_1093,USB Cable,29,2022-08-28 03:00:00,93.01,25296.0,France,Accessories,2697.29
547803,SKU_1930,Desk Lamp,19,2022-08-28 04:00:00,4.08,33166.0,Sweden,Stationery,77.52
947724,SKU_1748,White Mug,31,2022-08-28 05:00:00,89.71,10287.0,United States,Electronics,2781.0099999999998
437563,SKU_1733,Blue Pen,31,2022-08-28 06:00:00,91.07,29744.0,Netherlands,Stationery,2823.1699999999996
797499,SKU_1166,Headphones,44,2022-08-28 07:00:00,22.68,73225.0,Sweden,Apparel,997.92
610839,SKU_1493,Desk Lamp,48,2022-08-28 08:00:00,33.76,77417.0,Sweden,Electronics,1620.48
766067,SKU_1953,Backpack,29,2022-08-28 10:00:00,50.09,36566.0,Norway,Accessories,1452.6100000000001
861752,SKU_1056,Wireless Mouse,20,2022-08-28 11:00:00,82.89,76512.0,Sweden,Furniture,1657.8
111093,SKU_1973,USB Cable,4,2022-08-28 13:00:00,48.46,34839.0,Italy,Accessories,193.84
990521,SKU_1237,Blue Pen,46,2022-08-28 14:00:00,53.48,74986.0,Belgium,Apparel,2460.08
172043,SKU_1732,Backpack,19,2022-08-28 15:00:00,63.38,66573.0,United Kingdom,Stationery,1204.22
591338,SKU_1223,Office Chair,7,2022-08-28 16:00:00,40.85,25234.0,Spain,Electronics,285.95
486678,SKU_1589,Backpack,42,2022-08-28 17:00:00,2.64,38357.0,France,Stationery,110.88000000000001
499046,SKU_1019,Headphones,16,2022-08-28 18:00:00,51.04,59858.0,Netherlands,Furniture,816.64
261680,SKU_1817,Backpack,33,2022-08-28 19:00:00,56.27,72311.0,Belgium,Furniture,1856.91
486822,SKU_1203,Wireless Mouse,43,2022-08-28 21:00:00,90.68,75219.0,United States,Furniture,3899.2400000000002
409431,SKU_1141,Headphones,43,2022-08-28 22:00:00,30.2,63815.0,United States,Stationery,1298.6
583263,SKU_1375,Office Chair,20,2022-08-28 23:00:00,5.36,73041.0,Spain,Stationery,107.2
657715,SKU_1406,USB Cable,46,2022-08-29 00:00:00,85.52,38267.0,Netherlands,Apparel,3933.9199999999996
619333,SKU_1815,Notebook,4,2022-08-29 01:00:00,99.38,23833.0,United States,Furniture,397.52
577258,SKU_1993,Wireless Mouse,15,2022-08-29 02:00:00,81.89,22986.0,United Kingdom,Accessories,1228.35
471983,SKU_1209,T-shirt,30,2022-08-29 04:00:00,19.18,50736.0,Belgium,Electronics,575.4
979094,SKU_1767,Desk Lamp,39,2022-08-29 05:00:00,9.61,70415.0,United Kingdom,Stationery,374.78999999999996
850362,SKU_1311,Blue Pen,43,2022-08-29 06:00:00,88.07,25483.0,Australia,Apparel,3787.0099999999998
904402,SKU_1376,USB Cable,43,2022-08-29 07:00:00,74.58,26075.0,United Kingdom,Accessories,3206.94
694506,SKU_1039,Wall Clock,14,2022-08-29 08:00:00,93.61,96293.0,Germany,Stationery,1310.54
307547,SKU_1352,Headphones,6,2022-08-29 09:00:00,66.35,36788.0,Sweden,Electronics,398.09999999999997
778731,SKU_1422,Wireless Mouse,44,2022-08-29 11:00:00,32.36,36464.0,Netherlands,Stationery,1423.84
320967,SKU_1713,Office Chair,18,2022-08-29 12:00:00,61.03,36772.0,United Kingdom,Accessories,1098.54
226895,SKU_1992,Office Chair,36,2022-08-29 16:00:00,29.57,86688.0,Netherlands,Apparel,1064.52
389459,SKU_1889,Office Chair,12,2022-08-29 17:00:00,69.06,92311.0,Germany,Accessories,828.72
875575,SKU_1414,Wireless Mouse,27,2022-08-29 18:00:00,94.57,67321.0,United States,Furniture,2553.39
830606,SKU_1355,Headphones,31,2022-08-29 20:00:00,3.9,78033.0,Belgium,Furniture,120.89999999999999
800897,SKU_1643,Backpack,25,2022-08-29 22:00:00,7.08,56370.0,Netherlands,Accessories,177.0
572913,SKU_1247,Backpack,25,2022-08-29 23:00:00,72.43,64194.0,Italy,Electronics,1810.7500000000002
721645,SKU_1666,Notebook,17,2022-08-30 00:00:00,45.2,75329.0,Norway,Furniture,768.4000000000001
306337,SKU_1741,Wireless Mouse,7,2022-08-30 01:00:00,26.21,88858.0,Norway,Furniture,183.47
738272,SKU_1600,Headphones,32,2022-08-30 02:00:00,65.65,60212.0,France,Stationery,2100.8
454593,SKU_1228,T-shirt,48,2022-08-30 03:00:00,70.8,38223.0,Germany,Stationery,3398.3999999999996
351176,SKU_1538,T-shirt,43,2022-08-30 04:00:00,51.7,52708.0,France,Stationery,2223.1
253256,SKU_1360,Headphones,25,2022-08-30 05:00:00,79.97,80506.0,Germany,Accessories,1999.25
230522,SKU_1749,USB Cable,35,2022-08-30 07:00:00,34.34,48042.0,Spain,Electronics,1201.9
948677,SKU_1827,Backpack,12,2022-08-30 09:00:00,48.09,41688.0,Portugal,Apparel,577.08
810827,SKU_1803,Wireless Mouse,39,2022-08-30 10:00:00,8.9,82142.0,United States,Apparel,347.1
834091,SKU_1060,Office Chair,22,2022-08-30 13:00:00,74.12,98431.0,France,Furniture,1630.64
248310,SKU_1506,Wall Clock,32,2022-08-30 15:00:00,12.63,88910.0,Belgium,Electronics,404.16
561480,SKU_1413,White Mug,13,2022-08-30 17:00:00,78.03,66276.0,Norway,Furniture,1014.39
148245,SKU_1115,T-shirt,1,2022-08-30 19:00:00,3.42,98672.0,France,Furniture,3.42
385701,SKU_1174,Wall Clock,28,2022-08-30 20:00:00,79.27,75728.0,Portugal,Apparel,2219.56
432618,SKU_1732,T-shirt,3,2022-08-30 21:00:00,35.63,50179.0,Germany,Apparel,106.89000000000001
327810,SKU_1423,Notebook,49,2022-08-30 22:00:00,51.45,60838.0,Netherlands,Stationery,2521.05
